accountId,averageAbsLoad,averageAccPedalPosD,averageAccPedalPosE,averageAcceleration,averageAltitude,averageAmbientAirTemp,averageClimb,averageCommThrottleAc,averageEngineTime,averageFuelPressure,averageGPSAcceleration,averageGPSLatitude,averageGPSLongitude,averageGear,averageGpsSpeed,averageHeadingChange,averageIncline,averageIntakeAirTemp,averageLoad,averageLongTermFuelTrim1,averageLongTermFuelTrim2,averageMaf,averageManifoldPressure,averageO211,averageO212,averageRelThrottlePos,averageRpm,averageShortTermFuelTrim1,averageShortTermFuelTrim2,averageSpeed,averageTemp,averageThrottlePos,averageThrottlePosB,averageTimingAdvance,count,driver,driverVehicle,eventId.day,eventId.hour,eventId.minute,eventId.month,eventId.quarter,eventId.year,eventTime.$date,maxAbsLoad,maxAccPedalPosD,maxAccPedalPosE,maxAcceleration,maxAltitude,maxAmbientAirTemp,maxClimb,maxCommThrottleAc,maxEngineTime,maxFuelPressure,maxGPSAcceleration,maxGear,maxGpsSpeed,maxHeadingChange,maxIncline,maxIntakeAirTemp,maxLoad,maxLongTermFuelTrim1,maxLongTermFuelTrim2,maxMaf,maxManifoldPressure,maxO211,maxO212,maxRelThrottlePos,maxRpm,maxShortTermFuelTrim1,maxShortTermFuelTrim2,maxSpeed,maxTemp,maxThrottlePos,maxThrottlePosB,maxTimingAdvance,minAbsLoad,minAccPedalPosD,minAccPedalPosE,minAcceleration,minAltitude,minAmbientAirTemp,minClimb,minCommThrottleAc,minEngineTime,minFuelPressure,minGPSAcceleration,minGear,minGpsSpeed,minHeadingChange,minIncline,minIntakeAirTemp,minLoad,minLongTermFuelTrim1,minLongTermFuelTrim2,minMaf,minManifoldPressure,minO211,minO212,minRelThrottlePos,minRpm,minShortTermFuelTrim1,minShortTermFuelTrim2,minSpeed,minTemp,minThrottlePos,minThrottlePosB,minTimingAdvance,vehicle
17350,,,,-0.088928773,3.7,,-0.025,,,,-0.088928773,37.388,-121.986,1,25.57825,3.97E-05,,95,44.11764706,-2.75,-1.75,2.97158034,,,22099,,1819.5,-1.25,-1.5,55.31385954,185,23.03921569,,27.25,4,anupam,14,23,1,12,6,1,2017,1.49818E+12,,,,0.176113358,4.6,,0.1,,,,0.176113358,1,25.856,9.93E-05,,95,54.11764706,0,0,3.6177486,,,23499,,1833,0,0,55.93536358,185,24.31372549,,38,,,,-0.178901566,3,,-0.2,,,,-0.178901566,1,25.383,2.88E-06,,95,26.66666667,-4,-3,2.14022568,,,20299,,1807,-4,-6,54.6923555,185,21.96078431,,17.5,toyota-highlander-2005
17350,,,,-0.41399297,3.8,,0.066666667,,,,-0.41399297,37.388,-121.986,1,24.564,0.001700803,,95,37.77777778,-3.5,-2.666666667,2.64926782,,,18765.66667,,1744.333333,-0.5,1.666666667,53.76009944,185,22.2875817,,25.33333333,6,anupam,14,23,1,12,6,2,2017,1.49818E+12,,,,0,5.1,,0.5,,,,0,1,26.237,0.00990269,,95,44.70588235,-2,-2,3.40081596,,,23499,,1861,1,5,57.17837166,185,23.92156863,,29.5,,,,-2.134530188,3.2,,-0.1,,,,-2.134530188,1,18.155,4.96E-06,,95,18.82352941,-4,-3,1.18783848,,,5499,,1287,-3,-1,41.64077067,185,18.82352941,,22,toyota-highlander-2005
17350,,,,-0.401436257,3.075,,-0.075,,,,-0.401436257,37.389,-121.989,1,24.771,,,95,33.92156863,-2.5,-2,2.01224865,,,18399,,1741.75,-0.25,-1,54.07085146,185,20.88235294,,19.75,4,anupam,14,23,1,12,6,3,2017,1.49818E+12,,,,0.168429279,3.5,,0,,,,0.168429279,1,26.278,0.00043915,,95,54.50980392,-2,-1,3.6905004,,,28099,,1871,1,0,57.17837166,185,24.70588235,,32,,,,-1.241234887,2.7,,-0.1,,,,-1.241234887,1,22.234,,,95,9.803921569,-3,-3,0.6878352,,,99,,1502,-2,-4,49.09881914,185,17.64705882,,1,toyota-highlander-2005
17350,,,,-0.132611104,4.375,,-0.025,,,,-0.132611104,37.392,-121.995,0,0.04075,,,96,28.7254902,-2,-2,0.61078443,,,28099,,632,1,0.5,0,185.5,17.45098039,,15.875,4,anupam,14,23,1,13,6,0,2017,1.49818E+12,,,,0,4.5,,0,,,,0,0,0.148,0,,98,32.94117647,-2,-2,0.67989864,,,28099,,649,2,2,0,186,17.64705882,,17,,,,-0.530444415,4.3,,-0.1,,,,-0.530444415,0,0,,,95,24.31372549,-2,-2,0.47222532,,,28099,,616,0,0,0,185,16.8627451,,15,toyota-highlander-2005
17350,,,,-1.717705114,4.5,,-0.025,,,,-1.717705114,37.392,-121.995,1,0.42675,0.001264523,,95.5,32.84313725,-2,-2,0.60417063,,,27699,,674.75,-1.25,-2.25,2.175264139,185.25,17.45098039,,14.5,4,anupam,14,23,1,13,6,1,2017,1.49818E+12,,,,0,4.7,,0,,,,0,2,1.682,0.00505809,,96,33.7254902,-2,-2,0.65212068,,,28899,,735,0,0,6.836544438,186,17.64705882,,17,,,,-5.459514093,4.4,,-0.1,,,,-5.459514093,0,0,0,,95,32.15686275,-2,-2,0.47090256,,,27299,,652,-4,-7,0,185,16.8627451,,12,toyota-highlander-2005
17350,,,,-0.877097396,4.42,,0.12,,,,-0.877097396,37.392,-121.995,0.6,8.794,0.002630209,,95.4,29.96078431,-1,-0.2,0.979371504,,,15619,,957.6,-0.6,-1.8,20.2610317,185,18.66666667,,23.1,5,anupam,14,23,1,13,6,2,2017,1.49818E+12,,,,0,4.7,,0.3,,,,0,1,17.471,0.008265422,,96,32.54901961,1,3,1.90874268,,,27299,,1328,1,0,37.91174643,185,20.78431373,,34,,,,-3.165555381,3.9,,0,,,,-3.165555381,0,0.005,0,,95,25.49019608,-2,-2,0.64682964,,,7099,,647,-4,-5,0,185,17.64705882,,14,toyota-highlander-2005
17350,,,,0,4.4,,0,,,,0,37.392,-121.995,0,0.00375,0,,96.75,32.35294118,-2,-2,0.64881378,,,27699,,650.5,1,-0.25,0,185.5,17.64705882,,15.125,4,anupam,14,23,1,13,6,3,2017,1.49818E+12,,,,0,4.5,,0,,,,0,0,0.01,0,,98,32.54901961,-2,-2,0.65212068,,,28099,,655,2,0,0,186,17.64705882,,16.5,,,,0,4.3,,0,,,,0,0,0,0,,95,32.15686275,-2,-2,0.64418412,,,27299,,643,0,-1,0,185,17.64705882,,14,toyota-highlander-2005
17350,,,,1.545162741,6.35,,-0.1,,,,1.545162741,37.39,-121.996,2,13.382,0.000229577,,104.25,50.39215686,-0.25,-1.75,1.64385999,,,26499,,1611.25,-6,-1,28.58918583,185.75,20.09803922,,24.5,4,anupam,14,23,1,14,6,0,2017,1.49818E+12,,,,2.998174993,8.9,,0.3,,,,2.998174993,2,15.474,0.00070904,,105,83.1372549,1,0,4.14949812,,,27299,,2313,-1,3,33.56121815,186,25.49019608,,33,,,,0.526698339,3.6,,-0.4,,,,0.526698339,2,11.57,3.13E-05,,104,21.17647059,-2,-3,0.6746076,,,25699,,1133,-15,-4,23.61715351,185,17.64705882,,19,toyota-highlander-2005
17350,,,,1.766589037,6.375,,0.125,,,,1.766589037,37.391,-121.996,1.5,6.796,0.005180697,,103,57.54901961,-0.5,0.5,4.68455454,,,21999,,1767.5,0.75,0.5,13.82846489,186,27.35294118,,18.375,4,anupam,14,23,1,14,6,1,2017,1.49818E+12,,,,3.706783537,7,,0.5,,,,3.706783537,2,11.93,0.012119149,,104,77.64705882,0,3,6.42464532,,,27299,,2128,4,3,24.23865755,186,32.15686275,,24,,,,-0.530897528,5.2,,-0.3,,,,-0.530897528,0,0.144,0,,102,32.54901961,-2,-1,2.66403864,,,8499,,1069,-2,-1,0,186,23.1372549,,11.5,toyota-highlander-2005
17350,,,,-0.564177284,5.2,,0,,,,-0.564177284,37.391,-121.995,1,1.176333333,0.001026749,,100.6666667,37.05882353,-2.166666667,-0.833333333,1.60208282,,,20699,,1012,0.833333333,0.666666667,3.418272219,186,19.93464052,,18.08333333,6,anupam,14,23,1,14,6,2,2017,1.49818E+12,,,,2.994775702,7,,0.1,,,,2.994775702,2,5.407,0.006014739,,104,56.47058824,-2,3,4.83997884,,,28099,,2153,3,3,10.56556868,186,26.66666667,,27,,,,-4.61820664,4.3,,-0.1,,,,-4.61820664,0,0,0,,98,32.15686275,-3,-2,0.6547662,,,6299,,652,0,-2,0,186,17.64705882,,12,toyota-highlander-2005
17350,,,,-1.435908255,6.366666667,,-0.2,,,,-1.435908255,37.389,-121.996,1.666666667,10.67433333,,,104.3333333,24.44444444,-2,-2,0.87478528,,,10165.66667,,947.3333333,-0.666666667,-2.666666667,24.86016159,185.3333333,18.5620915,,20.83333333,3,anupam,14,23,1,14,6,3,2017,1.49818E+12,,,,-0.701867916,8.7,,-0.1,,,,-0.701867916,2,14.058,0.000113347,,105,29.80392157,-2,-2,0.9060906,,,25699,,1030,1,0,31.07520199,186,18.82352941,,22.5,,,,-1.84472327,2.6,,-0.3,,,,-1.84472327,1,7.897,,,104,18.82352941,-2,-2,0.81746568,,,99,,850,-3,-6,19.26662523,185,18.43137255,,19,toyota-highlander-2005
17350,,,,1.003434054,3.166666667,,0.1,,,,1.003434054,37.387,-121.996,2,7.987333333,,,107.6666667,40,0.666666667,1,2.8262972,,,24032.33333,,1218.333333,0,-1,16.57344106,186,23.26797386,,18.33333333,3,anupam,14,23,1,15,6,0,2017,1.49818E+12,,,,1.950511965,4.1,,0.2,,,,1.950511965,2,17.758,0.000253923,,109,44.31372549,1,3,3.51721884,,,25099,,1516,3,1,37.91174643,186,25.49019608,,23,,,,0.354537387,2.7,,0,,,,0.354537387,2,1.826,,,107,31.37254902,0,-3,2.12435256,,,21899,,949,-4,-2,2.486016159,186,21.96078431,,9.5,toyota-highlander-2005
17350,,,,0.354799227,3.025,,0.075,,,,0.354799227,37.387,-121.996,1,8.42525,,,107,45.78431373,-1.25,-2,1.76489253,,,24299,,1134,0.5,-1,17.71286513,186,20,,19.25,4,anupam,14,23,1,15,6,1,2017,1.49818E+12,,,,0.713142903,3.6,,0.2,,,,0.713142903,2,16.91,0.000105084,,109,62.35294118,0,-1,3.06615768,,,25099,,1668,3,0,36.66873835,186,22.35294118,,22,,,,0,2.6,,-0.1,,,,0,0,0,,,105,32.15686275,-2,-3,0.65079792,,,22699,,653,-3,-3,0,186,17.64705882,,17,toyota-highlander-2005
17350,,,,0.262686661,2.9,,0,,,,0.262686661,37.387,-121.996,1,7.404,4.89E-05,,107.5,37.05882353,-1.75,-0.75,1.34491623,,,25849,,1059.75,-3.25,-3.75,16.00372902,186,19.50980392,,22.25,4,anupam,14,23,1,15,6,2,2017,1.49818E+12,,,,1.755661129,3.1,,0.1,,,,1.755661129,2,14.919,0.000141243,,111,63.92156863,-1,1,2.60980548,,,28099,,1495,3,2,32.31821007,186,23.1372549,,36.5,,,,-0.527443315,2.7,,-0.1,,,,-0.527443315,0,0.005,0,,105,23.92156863,-2,-2,0.65079792,,,25099,,654,-10,-8,0,186,17.64705882,,17,toyota-highlander-2005
17350,,,,0.001141832,2.84,,0.04,,,,0.001141832,37.388,-121.996,2,5.273,,,107,42.82352941,-1.2,-1.2,2.380174344,,,26019,,1253.8,0.8,-1.6,11.80857676,186,21.33333333,,16.1,5,anupam,14,23,1,15,6,3,2017,1.49818E+12,,,,2.629777319,3.3,,0.1,,,,2.629777319,2,12.084,0.000155148,,111,74.11764706,0,0,5.09791704,,,27299,,2093,4,2,26.10316967,186,27.45098039,,20,,,,-2.455844357,2.6,,-0.1,,,,-2.455844357,2,0.154,,,105,20,-2,-2,0.46693428,,,25699,,617,-2,-5,1.864512119,186,16.8627451,,12,toyota-highlander-2005
17350,,,,-0.876087156,6.54,,0.14,,,,-0.876087156,37.382,-121.995,1.2,14.3336,,,106.2,25.56862745,-2,-2,0.871434288,,,13739,,1077,-1.6,-0.8,32.19390926,186.8,18.74509804,,22.6,5,anupam,14,23,1,16,6,0,2017,1.49818E+12,,,,0,8.4,,0.3,,,,0,2,17.507,0.000256983,,107,35.68627451,-2,-2,0.892863,,,21099,,1249,7,3,37.91174643,188,19.60784314,,25.5,,,,-2.478227444,4.5,,0,,,,-2.478227444,1,9.188,,,105,17.64705882,-2,-2,0.8134974,,,699,,849,-9,-8,21.13113735,186,18.43137255,,19,toyota-highlander-2005
17350,,,,0.178922969,8.425,,0.1,,,,0.178922969,37.38,-121.996,1.5,8.30225,,,106.5,27.64705882,-1.25,-0.75,0.64319205,,,17449,,900.75,-2,-3,18.95587321,186,17.54901961,,20.875,4,anupam,14,23,1,16,6,1,2017,1.49818E+12,,,,1.073718468,9,,0.2,,,,1.073718468,2,16.465,0.000306152,,109,35.68627451,1,3,0.70635384,,,28899,,1256,2,2,35.42573027,186,17.64705882,,32.5,,,,-0.533327265,7.5,,0,,,,-0.533327265,1,0.154,,,105,16.07843137,-2,-2,0.5754006,,,99,,609,-10,-9,3.107520199,186,17.25490196,,11.5,toyota-highlander-2005
17350,,,,-1.019924509,7.85,,0,,,,-1.019924509,37.38,-121.996,1.5,7.8615,,,106,42.94117647,-2,-1.5,1.88030334,,,12499,,1062,2.25,-2.5,17.2467371,187,20.58823529,,17.25,4,anupam,14,23,1,16,6,2,2017,1.49818E+12,,,,0.529390153,8.9,,0.1,,,,0.529390153,2,15.984,,,107,60.78431373,0,-1,2.87832576,,,17899,,1459,4,0,34.18272219,188,23.52941176,,20.5,,,,-3.554498369,7,,-0.1,,,,-3.554498369,0,0.005,,,105,31.37254902,-4,-2,0.65212068,,,7899,,671,1,-4,0,186,17.64705882,,12.5,toyota-highlander-2005
17350,,,,-0.516848806,7.55,,0.1,,,,-0.516848806,37.381,-121.996,1.5,11.16125,,,105.5,25.98039216,-1.5,-1,1.28605341,,,7649,,1029,-0.75,-1,24.54940957,187,19.50980392,,21.25,4,anupam,14,23,1,16,6,3,2017,1.49818E+12,,,,0,8.8,,0.2,,,,0,2,15.253,0.000119454,,107,29.41176471,0,2,2.60186892,,,10099,,1181,3,0,33.56121815,188,22.35294118,,24.5,,,,-1.36033716,6.1,,0,,,,-1.36033716,1,6.595,,,105,22.74509804,-2,-2,0.793656,,,6299,,881,-7,-3,14.91609695,186,18.03921569,,12,toyota-highlander-2005
17350,,,,0.011156821,9.1,,-0.05,,,,0.011156821,37.378,-121.996,1,3.601666667,,,111,33.85620915,-1.666666667,-2,0.8134974,,,27299,,846.8333333,0.166666667,-2,7.665216491,186,18.49673203,,18.16666667,6,anupam,14,23,1,17,6,0,2017,1.49818E+12,,,,0.704054421,9.8,,0.2,,,,0.704054421,2,10.423,0.000678218,,114,51.37254902,0,-2,1.06349904,,,28099,,1387,1,3,22.37414543,186,20,,28.5,,,,-0.461512901,7.5,,-0.3,,,,-0.461512901,0,0.015,,,109,18.03921569,-2,-2,0.64021584,,,25699,,634,-1,-5,0,186,17.64705882,,12,toyota-highlander-2005
17350,,,,1.75027514,9.133333333,,0.033333333,,,,1.75027514,37.378,-121.996,2,7.144,,,114.6666667,46.0130719,-2,-1.333333333,2.82144708,,,26299,,1695.666667,2.333333333,1,13.88025689,186,21.04575163,,24.83333333,3,anupam,14,23,1,17,6,1,2017,1.49818E+12,,,,2.469786136,9.8,,0.2,,,,2.469786136,2,9.003,0.000480823,,116,52.94117647,-1,-1,3.96828,,,28099,,1998,3,3,19.26662523,186,24.70588235,,35,,,,0.535471602,8,,-0.1,,,,0.535471602,2,5.736,,,114,32.54901961,-3,-2,1.05556248,,,24299,,1367,2,0,10.56556868,186,18.82352941,,18.5,toyota-highlander-2005
17350,,,,-0.221555477,8.4,,0.05,,,,-0.221555477,37.378,-121.996,2,2.69625,,,113.5,33.43137255,0.25,-0.25,1.31978379,,,25999,,1105.25,0.5,-1,5.748912368,186,20.68627451,,20.625,4,anupam,14,23,1,17,6,2,2017,1.49818E+12,,,,1.055185127,9.5,,0.2,,,,1.055185127,2,4.059,0.000890528,,114,43.1372549,1,3,2.8968444,,,27299,,1310,3,0,8.701056557,186,23.92156863,,30.5,,,,-1.233842393,7.3,,0,,,,-1.233842393,2,1.78,,,113,27.84313725,-2,-2,0.46825704,,,24299,,896,-2,-2,3.729024239,186,17.64705882,,17,toyota-highlander-2005
17350,,,,-0.493927181,8.175,,0.025,,,,-0.493927181,37.378,-121.996,2,4.24125,0.000298551,,113,30.29411765,-1.25,-0.75,0.74603664,,,26399,,928.75,0,0.75,10.8763207,186,18.1372549,,17.5,4,anupam,14,23,1,17,6,3,2017,1.49818E+12,,,,1.585919013,9.7,,0.4,,,,1.585919013,2,8.74,0.000890275,,114,36.07843137,1,3,0.83069328,,,28099,,1099,1,4,22.37414543,186,18.43137255,,26,,,,-3.561627735,6.6,,-0.3,,,,-3.561627735,2,2.474,5.52E-05,,111,22.74509804,-2,-2,0.6812214,,,25099,,771,-1,-1,5.593536358,186,18.03921569,,12,toyota-highlander-2005
17350,,,,0.46047373,9.72,,-0.02,,,,0.46047373,37.375,-121.996,1.2,4.5754,0.000127643,,118.8,30.58823529,-1.6,-1.6,1.291807416,,,21739,,1059.2,-2.6,-1,9.819763828,186.8,19.21568627,,16.7,5,anupam,14,23,1,18,6,0,2017,1.49818E+12,,,,1.954415219,10.3,,0,,,,1.954415219,2,8.334,0.000414523,,120,46.2745098,0,0,3.5251554,,,22699,,1798,3,2,18.64512119,188,23.52941176,,20,,,,-0.532413512,9.3,,-0.1,,,,-0.532413512,0,0,0,,118,23.52941176,-2,-2,0.4563522,,,21099,,613,-13,-4,0,186,16.8627451,,12.5,toyota-highlander-2005
17350,,,,-1.133614635,9.5,,0.15,,,,-1.133614635,37.375,-121.996,2,2.886,0.000448692,,118,26.2745098,-2,-2,1.03109142,,,22099,,842.75,-3.75,-2.5,7.458048477,186.5,18.62745098,,18.25,4,anupam,14,23,1,18,6,1,2017,1.49818E+12,,,,0.527294151,10,,0.3,,,,0.527294151,2,6.06,0.000688028,,118,33.33333333,-2,-2,2.281761,,,24299,,937,-1,0,13.67308888,188,22.74509804,,21,,,,-1.781324276,8.9,,0,,,,-1.781324276,2,0.005,0,,118,14.90196078,-2,-2,0.46032048,,,21099,,618,-6,-6,1.864512119,186,16.8627451,,15.5,toyota-highlander-2005
17350,,,,-0.13356104,10.05,,0,,,,-0.13356104,37.375,-121.996,1,3.12725,,,119,32.74509804,-2,-2,1.02580038,,,21099,,799.75,-2.25,-3.25,6.836544438,188,18.92156863,,13.75,4,anupam,14,23,1,18,6,2,2017,1.49818E+12,,,,0,10.4,,0.1,,,,0,2,6.405,0,,120,35.68627451,-2,-2,1.84260468,,,21099,,954,0,-1,13.67308888,190,21.17647059,,15.5,,,,-0.53424416,9.7,,-0.1,,,,-0.53424416,0,0,,,118,28.23529412,-2,-2,0.7076766,,,21099,,664,-8,-7,0,186,18.03921569,,12,toyota-highlander-2005
17350,,,,-0.088558569,9.825,,0,,,,-0.088558569,37.375,-121.996,1,3.53425,0.000101807,,119,32.45098039,-2,-2,0.87533643,,,21499,,857,0.5,-3.5,7.768800497,188,18.7254902,,17.375,4,anupam,14,23,1,18,6,3,2017,1.49818E+12,,,,0,10.3,,0,,,,0,2,7.187,0.000333428,,120,37.25490196,-2,-2,1.25794476,,,21899,,1085,3,0,15.53760099,190,20,,22,,,,-0.354234277,9.3,,0,,,,-0.354234277,0,0,0,,118,25.88235294,-2,-2,0.67328484,,,21099,,640,-1,-9,0,186,18.03921569,,12,toyota-highlander-2005
17350,,,,-0.561805376,13.85,,0.275,,,,-0.561805376,37.373,-121.996,0.5,6.84825,,,121.5,34.01960784,-2,-2,1.01091933,,,17149,,844,-5.75,-6,15.07147296,188,19.01960784,,19,4,anupam,14,23,1,19,6,0,2017,1.49818E+12,,,,0,18.2,,0.6,,,,0,1,14.805,0,,122,39.21568627,-2,-2,1.70503764,,,20299,,1075,0,-2,32.93971411,190,21.17647059,,22.5,,,,-1.541768566,10.3,,0,,,,-1.541768566,0,0.005,,,120,26.66666667,-2,-2,0.72884076,,,10099,,678,-19,-15,0,186,18.03921569,,17,toyota-highlander-2005
17350,,,,0.140541791,11.34,,0.18,,,,0.140541791,37.374,-121.996,0.6,6.7042,,,122.2,43.21568627,-1.2,-1.2,1.270378704,,,22659,,998.2,-1.4,-4,14.29459291,188.4,20,,21.8,5,anupam,14,23,1,19,6,1,2017,1.49818E+12,,,,0.879072192,13.9,,0.7,,,,0.879072192,2,17.09,6.89E-05,,123,67.45098039,1,3,2.35583556,,,28099,,1801,0,-1,36.04723431,190,23.52941176,,35,,,,-0.176363235,10.3,,-0.1,,,,-0.176363235,0,0,,,122,34.90196078,-2,-3,0.71296764,,,20299,,668,-5,-10,0,186,18.03921569,,16,toyota-highlander-2005
17350,,,,0.968578403,13.35,,0.075,,,,0.968578403,37.373,-121.996,2,10.968,0.000456783,,121.75,53.43137255,-1.25,-0.5,3.8657661,,,24949,,1660.25,-0.5,-2,23.30640149,189,24.90196078,,16,4,anupam,14,23,1,19,6,2,2017,1.49818E+12,,,,3.006707079,21.1,,0.1,,,,3.006707079,2,15.459,0.000617564,,123,76.8627451,0,0,5.3505642,,,28099,,2067,0,0,32.93971411,190,29.41176471,,17,,,,-2.475407271,10.5,,0,,,,-2.475407271,2,4.985,0.000125178,,118,26.2745098,-3,-2,0.75529596,,,18699,,796,-1,-4,11.18707272,188,18.03921569,,13,toyota-highlander-2005
17350,,,,0.215819174,15.2,,0.1,,,,0.215819174,37.373,-121.996,1.25,6.49125,,,120,39.80392157,-1.5,-0.25,2.03638902,,,20699,,1147,-1,-1.25,13.98384089,188,21.56862745,,19.875,4,anupam,14,23,1,19,6,3,2017,1.49818E+12,,,,2.988845453,20.5,,0.3,,,,2.988845453,2,11.283,0.000440415,,122,56.07843137,0,3,4.31748864,,,24299,,2017,3,2,25.48166563,190,26.66666667,,23,,,,-1.596328869,10.2,,0,,,,-1.596328869,0,0.931,,,118,32.15686275,-2,-2,0.82804776,,,18699,,832,-7,-5,0,186,18.43137255,,18.5,toyota-highlander-2005
17350,,,,0.567251734,21.95,,0.025,,,,0.567251734,37.37,-121.996,1,4.57075,,,122.5,38.92156863,-2,-1.5,2.16502743,,,21649,,1047.75,1.25,-0.5,9.633312617,189,21.2745098,,16.25,4,anupam,14,23,1,20,6,0,2017,1.49818E+12,,,,1.771171387,22.1,,0.1,,,,1.771171387,2,9.949,,,125,54.50980392,-1,0,4.4841564,,,25699,,1811,3,3,21.13113735,190,27.05882353,,20,,,,-0.530293549,21.8,,0,,,,-0.530293549,0,0,,,120,23.52941176,-3,-2,0.45767496,,,17899,,589,0,-9,0,188,16.8627451,,14.5,toyota-highlander-2005
17350,,,,0.5175504,21.725,,0.025,,,,0.5175504,37.37,-121.996,2,2.073,,,120.5,33.62745098,-1.5,-0.75,1.60219305,,,20499,,953,0.75,-0.5,4.816656308,189,20,,17.625,4,anupam,14,23,1,20,6,1,2017,1.49818E+12,,,,2.450311618,21.9,,0.1,,,,2.450311618,2,5.283,0.00015882,,123,42.35294118,1,3,3.29764068,,,24299,,1492,4,1,11.18707272,190,23.92156863,,20.5,,,,-0.528789597,21.5,,0,,,,-0.528789597,2,0.268,,,118,24.70588235,-3,-2,0.462966,,,18699,,607,-3,-3,1.864512119,188,16.8627451,,15,toyota-highlander-2005
17350,,,,-0.381975538,21.575,,0,,,,-0.381975538,37.37,-121.996,1,1.49575,2.42E-05,,120.25,31.56862745,-2,-0.75,0.81151326,,,18299,,844.5,0.5,1,3.262896209,189,18.03921569,,16.75,4,anupam,14,23,1,20,6,2,2017,1.49818E+12,,,,0,21.8,,0,,,,0,2,3.406,9.44E-05,,123,35.29411765,-2,3,0.99207,,,18699,,1064,2,5,7.458048477,190,18.43137255,,22,,,,-1.066959725,21.3,,0,,,,-1.066959725,0,0,0,,118,27.05882353,-2,-2,0.7076766,,,17899,,676,0,-3,0,188,17.64705882,,12,toyota-highlander-2005
17350,,,,0.35708362,21.68,,-0.06,,,,0.35708362,37.37,-121.996,0.8,5.062,7.33E-05,,123.6,38.2745098,-2,-2,0.69577176,,,21059,,917.6,-1.4,-2.8,10.9384711,189.2,17.96078431,,19.5,5,anupam,14,23,1,20,6,3,2017,1.49818E+12,,,,1.785418098,21.9,,0,,,,1.785418098,2,12.66,0.000290147,,127,66.66666667,-2,-2,0.82407948,,,26499,,1362,1,-1,27.34617775,190,18.43137255,,25.5,,,,0,21.4,,-0.2,,,,0,0,0,0,,120,20,-2,-2,0.59259648,,,17899,,644,-4,-8,0,188,17.25490196,,14.5,toyota-highlander-2005
17350,,,,-0.220391503,14.95,,0,,,,-0.220391503,37.367,-121.996,0,0.00625,0,,126,34.11764706,-2,-2,0.69279555,,,28099,,680,0.25,-0.75,0,186.5,18.03921569,,16.75,4,anupam,14,23,1,21,6,0,2017,1.49818E+12,,,,0,15,,0,,,,0,0,0.015,0,,127,35.68627451,-2,-2,0.7142904,,,28899,,685,1,0,0,188,18.03921569,,17,,,,-0.881566014,14.9,,0,,,,-0.881566014,0,0,0,,125,32.54901961,-2,-2,0.66931656,,,27299,,673,0,-1,0,186,18.03921569,,16,toyota-highlander-2005
17350,,,,-1.510755192,14.8,,-0.04,,,,-1.510755192,37.367,-121.996,1.2,4.5816,,,126.2,29.96078431,-2,-2,0.758999688,,,27779,,846.6,-0.6,-2.2,11.18707272,186,18.19607843,,19.4,5,anupam,14,23,1,21,6,1,2017,1.49818E+12,,,,0,14.9,,0,,,,0,2,13.499,0.000382624,,127,35.29411765,-2,-2,0.83598432,,,28099,,1225,3,-1,29.83219391,186,18.43137255,,26,,,,-5.616529024,14.6,,-0.1,,,,-5.616529024,0,0,,,125,20.78431373,-2,-2,0.69180348,,,27299,,682,-4,-5,0,186,18.03921569,,16,toyota-highlander-2005
17350,,,,0.146461166,16.5,,-0.3,,,,0.146461166,37.367,-121.996,1.2,7.838,,,126.2,22.50980392,-2,-2,0.683337816,,,25979,,953,-0.2,-0.4,17.02921069,186.4,17.96078431,,21.2,5,anupam,14,23,1,21,6,2,2017,1.49818E+12,,,,0.708872586,19.5,,0,,,,0.708872586,2,13.494,0.001196703,,127,35.68627451,-2,-2,0.81217464,,,28099,,1186,1,1,29.83219391,188,18.43137255,,24.5,,,,-0.153230779,14.9,,-0.6,,,,-0.153230779,0,0,,,125,13.33333333,-2,-2,0.58465992,,,24299,,679,-2,-2,0,186,17.64705882,,17,toyota-highlander-2005
17350,,,,0,14.93333333,,0,,,,0,37.367,-121.996,0,0,0,,125.6666667,33.20261438,-2,-2,0.69709452,,,27565.66667,,683,0.666666667,-0.666666667,0,186.6666667,18.03921569,,17,3,anupam,14,23,1,21,6,3,2017,1.49818E+12,,,,0,15,,0,,,,0,0,0,0,,127,34.50980392,-2,-2,0.7142904,,,28099,,690,1,0,0,188,18.03921569,,17.5,,,,0,14.9,,0,,,,0,0,0,0,,125,32.15686275,-2,-2,0.66931656,,,27299,,679,0,-2,0,186,18.03921569,,16.5,toyota-highlander-2005
17350,,,,0.336584912,15.025,,0,,,,0.336584912,37.367,-121.996,0.5,0.8935,,,127.5,39.31372549,-2.25,-2.25,1.80093774,,,27499,,937.25,2,0.5,1.24300808,189.5,20.49019608,,17,4,anupam,14,23,1,22,6,0,2017,1.49818E+12,,,,1.346339647,15.1,,0,,,,1.346339647,2,3.564,0,,129,50.98039216,-2,-2,5.03177904,,,28099,,1700,7,5,4.972032318,190,27.84313725,,17,,,,0,15,,0,,,,0,0,0,,,127,34.90196078,-3,-3,0.71693592,,,25699,,679,0,-2,0,188,18.03921569,,17,toyota-highlander-2005
